latitude,longitude,date,died,injured,weather,day_part,accident_type
41.2367,69.3414,2021-06-29 16:00:34,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.294,69.1501,2021-07-28 01:45:00,1,0,,tun,turgan TVga urilish
41.3392,69.1642,2021-06-26 21:01:51,0,1,,kech,piyodani urib yuborish
41.3868,69.2784,2021-06-30 22:45:34,0,1,,kech,piyodani urib yuborish
41.2938,69.198,2021-06-21 00:45:48,0,1,,,to'qnashuv
41.32,69.2664,2021-07-26 18:00:08,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3085,69.2392,2021-07-01 21:30:14,0,1,,kech,velosipedchini urib yuborish
41.2658,69.2407,2021-07-31 16:00:33,1,0,kun ochiq,kunduz,to'qnashuv
41.3304,69.2327,2021-06-29 10:30:43,0,1,kun ochiq,tong,piyodani urib yuborish
41.2906,69.2761,2021-07-05 10:30:36,0,1,kun ochiq,tong,to'qnashuv
41.3341,69.2107,2021-06-12 09:55:49,0,1,kun ochiq,tong,piyodani urib yuborish
41.1744,69.2235,2021-07-03 11:00:27,0,1,kun ochiq,tong,piyodani urib yuborish
41.2928,69.2798,2021-07-03 20:30:58,0,1,,kech,velosipedchini urib yuborish
41.2977,69.313,2021-07-15 08:30:14,0,1,kun ochiq,tong,YTHning boshqa turlari
41.2901,69.1807,2021-07-01 08:00:07,0,1,kun ochiq,tong,piyodani urib yuborish
41.3224,69.1937,2021-06-30 17:00:04,0,1,kun ochiq,kunduz,to'qnashuv
41.3508,69.2879,2021-07-08 17:05:49,0,1,kun ochiq,kunduz,to'qnashuv
41.2818,69.3308,2021-07-09 02:35:12,0,1,,tun,to'qnashuv
41.3806,69.2056,2021-07-07 08:00:47,0,1,kun ochiq,tong,to'qnashuv
41.277,69.3422,2021-08-02 20:16:25,1,0,,kech,piyodani urib yuborish
41.3177,69.1687,2021-07-07 20:40:22,0,1,kun ochiq,kech,to'qnashuv
41.1821,69.2523,2021-07-04 15:00:02,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3544,69.1789,2021-07-06 17:18:09,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2859,69.2159,2021-07-04 00:30:10,0,1,,,to'qnashuv
41.3343,69.216,2021-07-10 11:00:57,0,1,kun ochiq,tong,piyodani urib yuborish
41.295,69.2834,2021-07-09 20:02:54,0,1,,kech,to'qnashuv
41.2673,69.1839,2021-07-07 21:30:10,0,1,kun ochiq,kech,piyodani urib yuborish
41.3113,69.2535,2021-08-04 13:00:51,1,2,kun ochiq,kunduz,to'qnashuv
41.2329,69.2074,2021-07-09 07:00:18,0,1,kun ochiq,tong,piyodani urib yuborish
41.2834,69.3494,2021-07-30 17:00:26,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3277,69.1952,2021-07-12 19:05:48,0,3,,kech,to'qnashuv
41.2602,69.3131,2021-08-06 15:30:01,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2598,69.3424,2021-07-06 08:10:07,0,1,kun ochiq,tong,to'qnashuv
41.3518,69.228,2021-07-13 23:00:25,0,1,,kech,piyodani urib yuborish
41.2683,69.2007,2021-07-09 00:15:19,0,1,,,to'qnashuv
41.2462,69.3597,2021-07-24 17:43:29,0,4,kun ochiq,kunduz,to'qnashuv
41.3379,69.2854,2021-07-11 14:22:27,0,1,kun ochiq,kunduz,turgan TVga urilish
41.3506,69.228,2021-07-13 11:30:26,0,1,kun ochiq,tong,piyodani urib yuborish
41.2352,69.2148,2021-07-11 12:00:26,0,1,kun ochiq,tong,to'qnashuv
41.2411,69.1665,2021-08-02 15:24:02,1,0,kun ochiq,kunduz,to'qnashuv
41.3042,69.309,2021-07-15 19:30:03,0,1,,kech,piyodani urib yuborish
41.2827,69.1819,2021-07-09 15:00:33,0,1,,kunduz,piyodani urib yuborish
41.3227,69.229,2021-07-10 10:30:30,0,1,kun ochiq,tong,piyodani urib yuborish
41.3427,69.2863,2021-07-11 18:16:57,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3867,69.2785,2021-07-19 14:10:00,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3215,69.285,2021-08-15 01:48:03,1,0,kun ochiq,tun,piyodani urib yuborish
41.2594,69.3413,2021-07-16 10:35:58,0,1,kun ochiq,tong,piyodani urib yuborish
41.2923,69.2091,2021-08-12 16:55:34,1,0,kun ochiq,kunduz,to'qnashuv
41.3403,69.2701,2021-07-13 14:30:39,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3113,69.2778,2021-07-04 02:40:07,0,1,kun ochiq,tun,YTHning boshqa turlari
41.2961,69.2279,2021-07-15 19:45:16,0,1,kun ochiq,kech,piyodani urib yuborish
41.2698,69.2014,2021-07-12 18:17:51,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2493,69.2643,2021-07-18 22:50:45,0,2,kun ochiq,kech,to'siqqa urilish
41.3225,69.1986,2021-08-17 14:02:48,1,0,kun ochiq,kunduz,YTHning boshqa turlari
41.2565,69.3589,2021-07-16 10:00:00,0,1,kun ochiq,tong,piyodani urib yuborish
41.2954,69.1764,2021-07-08 05:00:56,0,1,kun ochiq,tun,to'qnashuv
41.2929,69.3563,2021-08-02 14:28:38,0,1,kun ochiq,kunduz,to'qnashuv
41.2906,69.1498,2021-08-01 08:40:51,0,1,kun ochiq,tong,to'qnashuv
41.3173,69.3105,2021-07-19 11:15:09,0,1,kun ochiq,tong,to'qnashuv
41.3445,69.2295,2021-07-17 20:30:35,0,1,kun ochiq,kech,piyodani urib yuborish
41.3277,69.2135,2021-07-20 23:40:13,0,1,kun ochiq,kech,to'qnashuv
41.3154,69.279,2021-07-26 09:15:00,0,2,kun ochiq,tong,to'qnashuv
41.3276,69.3406,2021-07-26 01:30:39,0,1,kun ochiq,tun,to'qnashuv
41.1861,69.1956,2021-08-22 10:18:42,2,0,kun ochiq,tong,ag'darilish
41.3391,69.2213,2021-07-17 21:48:43,0,1,kun ochiq,kech,piyodani urib yuborish
41.2704,69.1471,2021-08-22 01:05:13,1,0,,tun,to'qnashuv
41.3355,69.2634,2021-08-08 17:00:59,1,0,kun ochiq,kunduz,velosipedchini urib yuborish
41.2435,69.2887,2021-08-19 21:40:19,0,1,kun ochiq,kech,piyodani urib yuborish
41.2156,69.2273,2021-07-02 23:42:26,0,1,kun ochiq,kech,velosipedchini urib yuborish
41.2431,69.1659,2021-08-23 22:10:49,1,0,,kech,piyodani urib yuborish
41.3334,69.3008,2021-07-24 17:17:54,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2945,69.297,2021-07-22 21:00:28,0,1,,kech,turgan TVga urilish
41.2473,69.3489,2021-08-10 14:30:10,0,1,kun ochiq,kunduz,to'qnashuv
41.2838,69.3611,2021-08-13 21:00:43,1,0,kun ochiq,kech,velosipedchini urib yuborish
41.2647,69.1669,2021-08-03 23:40:58,0,1,,kech,piyodani urib yuborish
41.2918,69.2609,2021-08-04 21:30:28,0,1,,kech,piyodani urib yuborish
41.3488,69.1657,2021-07-27 15:30:05,0,1,,kunduz,to'qnashuv
41.3015,69.2632,2021-07-23 20:15:09,0,1,kun ochiq,kech,piyodani urib yuborish
41.3395,69.2198,2021-07-24 14:00:43,0,2,kun ochiq,kunduz,to'qnashuv
41.3737,69.3224,2021-07-28 07:30:07,0,1,kun ochiq,tong,to'qnashuv
41.2634,69.316,2021-07-19 08:19:39,0,1,kun ochiq,tong,velosipedchini urib yuborish
41.2762,69.1703,2021-08-26 00:37:57,1,0,kun ochiq,,piyodani urib yuborish
41.2911,69.2001,2021-07-25 18:52:26,0,1,kun ochiq,kunduz,to'qnashuv
41.372,69.318,2021-08-06 20:21:27,0,1,kun ochiq,kech,to'qnashuv
41.3506,69.3522,2021-08-17 21:30:13,1,1,kun ochiq,kech,piyodani urib yuborish
41.2103,69.2314,2021-07-14 12:30:05,0,1,kun ochiq,tong,piyodani urib yuborish
41.2006,69.3305,2021-07-30 21:00:02,0,1,kun ochiq,kech,piyodani urib yuborish
41.3042,69.1778,2021-07-23 21:30:40,0,1,kun ochiq,kech,piyodani urib yuborish
41.1924,69.1901,2021-07-24 15:49:46,0,1,kun ochiq,kunduz,to'qnashuv
41.3696,69.2932,2021-08-29 21:00:43,1,0,kun ochiq,kech,piyodani urib yuborish
41.312,69.348,2021-08-25 20:50:15,1,0,kun ochiq,kech,piyodani urib yuborish
41.2621,69.3255,2021-08-23 17:15:09,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3139,69.2862,2021-06-27 03:05:33,0,1,kun ochiq,tun,to'qnashuv
41.285,69.2158,2021-08-28 09:25:44,1,0,kun ochiq,tong,piyodani urib yuborish
41.3327,69.2183,2021-07-20 18:15:20,0,1,kun ochiq,kunduz,to'qnashuv
41.2761,69.2025,2021-07-27 22:30:27,0,1,kun ochiq,kech,to'qnashuv
41.3147,69.1541,2021-08-29 00:17:50,1,0,kun ochiq,,to'qnashuv
41.33,69.2633,2021-07-30 19:40:02,0,2,kun ochiq,kech,to'qnashuv
41.3482,69.3168,2021-07-30 15:10:01,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3391,69.2211,2021-08-27 22:35:08,1,1,kun ochiq,kech,piyodani urib yuborish
41.2659,69.16,2021-08-02 14:30:20,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3399,69.2436,2021-07-30 11:30:51,0,1,kun ochiq,tong,piyodani urib yuborish
41.2441,69.2546,2021-08-02 20:05:15,0,1,kun ochiq,kech,piyodani urib yuborish
41.1714,69.2301,2021-08-03 19:10:47,0,1,kun ochiq,kech,to'qnashuv
41.3075,69.1939,2021-08-28 22:05:45,1,0,kun ochiq,kech,piyodani urib yuborish
41.3808,69.2184,2021-07-28 16:40:26,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3367,69.2255,2021-07-26 18:30:55,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3718,69.3105,2021-08-12 19:00:25,0,1,kun ochiq,kech,to'qnashuv
41.3028,69.1511,2021-08-03 23:55:26,0,1,kun ochiq,kech,to'qnashuv
41.2756,69.362,2021-09-02 14:15:12,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2018,69.2126,2021-08-15 12:30:39,0,1,kun ochiq,tong,piyodani urib yuborish
41.3104,69.1738,2021-08-02 16:35:19,0,2,kun ochiq,kunduz,to'qnashuv
41.2868,69.1858,2021-08-31 20:36:26,1,2,kun ochiq,kech,piyodani urib yuborish
41.2992,69.3584,2021-09-02 14:15:14,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2826,69.2125,2021-08-11 20:00:07,0,1,kun ochiq,kech,to'qnashuv
41.3422,69.2307,2021-08-16 21:51:32,0,1,kun ochiq,kech,to'qnashuv
41.2999,69.2099,2021-07-27 02:17:42,0,1,kun ochiq,tun,to'siqqa urilish
41.2059,69.2246,2021-09-07 18:29:29,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2458,69.3423,2021-05-19 10:30:28,0,1,kun ochiq,tong,piyodani urib yuborish
41.2557,69.3194,2021-08-03 19:00:28,0,1,kun ochiq,kech,piyodani urib yuborish
41.287,69.1511,2021-09-02 20:30:44,1,0,kun ochiq,kech,piyodani urib yuborish
41.2891,69.2577,2021-08-04 21:30:52,0,1,kun ochiq,kech,to'siqqa urilish
41.2188,69.2249,2021-09-10 00:43:26,0,1,kun ochiq,,piyodani urib yuborish
41.2719,69.267,2021-08-31 07:20:01,1,1,kun ochiq,tong,to'siqqa urilish
41.319,69.1565,2021-08-09 19:50:34,0,1,kun ochiq,kech,to'qnashuv
41.2861,69.1858,2021-08-07 16:00:46,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2985,69.174,2021-08-11 18:23:06,0,1,kun ochiq,kunduz,to'qnashuv
41.3821,69.2082,2021-08-28 10:05:59,1,1,kun ochiq,tong,turgan TVga urilish
41.2564,69.1924,2021-08-10 09:20:41,0,2,kun ochiq,tong,to'qnashuv
41.2988,69.2738,2021-08-11 16:30:10,0,2,kun ochiq,kunduz,to'qnashuv
41.3296,69.3466,2021-09-04 08:55:25,1,0,kun ochiq,tong,to'qnashuv
41.2549,69.1577,2021-08-13 07:20:53,0,1,kun ochiq,tong,to'qnashuv
41.2942,69.2663,2021-09-13 02:15:30,1,0,kun ochiq,tun,piyodani urib yuborish
41.3333,69.2882,2021-08-12 12:20:09,0,1,kun ochiq,tong,piyodani urib yuborish
41.2151,69.2455,2021-06-19 13:45:01,0,1,kun ochiq,kunduz,to'qnashuv
41.335,69.2633,2021-08-04 18:30:10,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3199,69.2908,2021-08-01 15:30:25,0,1,kun ochiq,kunduz,to'qnashuv
41.2391,69.3305,2021-08-28 10:19:50,0,1,kun ochiq,tong,piyodani urib yuborish
41.3343,69.3062,2021-09-07 20:27:17,1,0,kun ochiq,kech,piyodani urib yuborish
41.3154,69.1626,2021-08-19 12:00:18,0,2,kun ochiq,tong,piyodani urib yuborish
41.3283,69.3288,2021-08-11 20:45:17,0,1,kun ochiq,kech,piyodani urib yuborish
41.2372,69.3263,2021-09-11 20:50:03,1,0,kun ochiq,kech,piyodani urib yuborish
41.3504,69.2635,2021-08-25 00:05:29,0,1,kun ochiq,,piyodani urib yuborish
41.2062,69.2237,2021-08-30 12:10:30,0,1,kun ochiq,tong,piyodani urib yuborish
41.3836,69.2899,2021-07-28 16:10:30,0,2,kun ochiq,kunduz,to'qnashuv
41.2941,69.3237,2021-08-21 16:25:33,0,1,kun ochiq,kunduz,to'qnashuv
41.2829,69.2137,2021-08-15 14:30:11,0,1,kun ochiq,kunduz,to'qnashuv
41.33,69.2348,2021-08-10 22:30:00,0,1,kun ochiq,kech,to'qnashuv
41.3227,69.2096,2021-08-16 21:54:21,0,2,kun ochiq,kech,piyodani urib yuborish
41.3585,69.2136,2021-08-16 18:45:13,0,1,kun ochiq,kunduz,to'qnashuv
41.2745,69.1735,2021-08-13 10:30:59,0,1,kun ochiq,tong,turgan TVga urilish
41.1975,69.2036,2021-08-22 16:00:08,0,1,kun ochiq,kunduz,to'qnashuv
41.2098,69.2324,2021-08-15 01:15:40,0,1,kun ochiq,tun,to'siqqa urilish
41.3556,69.3107,2021-08-19 23:30:54,0,1,kun ochiq,kech,to'qnashuv
41.3339,69.2343,2021-09-19 05:31:04,1,0,kun ochiq,tun,piyodani urib yuborish
41.2931,69.1513,2021-08-17 22:17:09,0,1,kun ochiq,kech,piyodani urib yuborish
41.3277,69.3403,2021-08-17 19:10:50,1,0,kun ochiq,kech,piyodani urib yuborish
41.3361,69.277,2021-09-06 23:50:13,0,1,kun ochiq,kech,piyodani urib yuborish
41.244,69.3532,2021-08-01 20:15:42,0,1,kun ochiq,kech,piyodani urib yuborish
41.3508,69.264,2021-09-22 14:20:10,2,0,kun ochiq,kunduz,piyodani urib yuborish
41.3781,69.2888,2021-08-30 16:30:19,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3035,69.1711,2021-06-23 18:00:48,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2995,69.2904,2021-08-22 00:40:39,0,1,kun ochiq,,piyodani urib yuborish
41.2441,69.328,2021-08-22 17:54:58,0,2,kun ochiq,kunduz,to'qnashuv
41.2569,69.1941,2021-09-12 16:20:22,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2935,69.3558,2021-09-08 09:15:49,0,2,kun ochiq,tong,piyodani urib yuborish
41.3172,69.2416,2021-08-20 11:30:10,0,1,kun ochiq,tong,piyodani urib yuborish
41.2123,69.1917,2021-09-20 08:27:18,1,1,kun ochiq,tong,piyodani urib yuborish
41.3395,69.2205,2021-08-24 16:35:34,0,1,kun ochiq,kunduz,to'siqqa urilish
41.2186,69.2252,2021-08-21 13:15:59,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2378,69.3278,2021-08-19 03:15:52,0,1,kun ochiq,tun,to'siqqa urilish
41.2671,69.1842,2021-08-20 23:50:28,0,2,kun ochiq,kech,to'qnashuv
41.3204,69.1755,2021-09-01 12:39:14,0,1,kun ochiq,tong,piyodani urib yuborish
41.2918,69.2113,2021-08-31 10:24:29,0,1,kun ochiq,tong,piyodani urib yuborish
41.3266,69.2287,2021-09-11 09:10:25,0,1,kun ochiq,tong,piyodani urib yuborish
41.2681,69.2908,2021-08-24 17:30:20,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2677,69.294,2021-08-21 01:00:51,0,1,kun ochiq,tun,to'siqqa urilish
41.3872,69.2782,2021-08-15 09:05:35,0,1,kun ochiq,tong,to'qnashuv
41.2921,69.1947,2021-08-21 14:15:30,0,1,kun ochiq,kunduz,to'qnashuv
41.3167,69.3379,2021-08-23 14:40:02,0,1,kun ochiq,kunduz,to'qnashuv
41.2835,69.1908,2021-09-19 00:00:29,0,1,kun ochiq,,piyodani urib yuborish
41.3148,69.2957,2021-09-28 23:32:24,0,1,kun ochiq,kech,piyodani urib yuborish
41.3101,69.2404,2021-08-17 22:05:43,0,1,kun ochiq,kech,to'qnashuv
41.2964,69.2165,2021-08-24 00:55:24,0,1,kun ochiq,,to'qnashuv
41.3298,69.2634,2021-08-27 15:20:50,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2364,69.332,2021-08-29 05:55:43,0,1,kun ochiq,tun,piyodani urib yuborish
41.2495,69.367,2021-09-06 15:00:17,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2091,69.2656,2021-08-22 20:00:42,0,1,kun ochiq,kech,piyodani urib yuborish
41.3326,69.2935,2021-08-30 17:40:00,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2754,69.2038,2021-09-22 10:17:01,0,1,kun ochiq,tong,to'qnashuv
41.2949,69.2504,2021-09-01 10:45:34,0,1,kun ochiq,tong,to'qnashuv
41.2936,69.198,2021-08-26 23:00:26,0,1,kun ochiq,kech,to'qnashuv
41.2379,69.3299,2021-09-29 23:50:32,1,1,kun ochiq,kech,to'siqqa urilish
41.3457,69.3117,2021-08-19 02:10:57,1,0,kun ochiq,tun,piyodani urib yuborish
41.3453,69.2067,2021-08-31 13:00:48,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2962,69.2165,2021-09-01 18:05:43,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2823,69.1926,2021-08-24 22:00:19,0,1,kun ochiq,kech,YTHning boshqa turlari
41.2951,69.2833,2021-09-01 12:27:32,0,1,kun ochiq,tong,to'qnashuv
41.3298,69.1875,2021-08-15 20:21:58,0,2,kun ochiq,kech,piyodani urib yuborish
41.2421,69.1712,2021-08-28 13:00:16,0,1,kun ochiq,kunduz,YTHning boshqa turlari
41.3555,69.3105,2021-09-13 21:59:25,0,2,kun ochiq,kech,to'qnashuv
41.3665,69.2714,2021-08-28 22:00:47,0,1,kun ochiq,kech,to'qnashuv
41.2717,69.3304,2021-09-30 07:45:13,1,0,kun ochiq,tong,YTHning boshqa turlari
41.2641,69.2046,2021-11-08 13:57:06,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2899,69.2754,2021-11-03 15:35:30,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3268,69.3344,2021-11-02 22:55:07,0,1,kun ochiq,kech,piyodani urib yuborish
41.2524,69.2873,2021-10-28 21:25:58,0,1,kun ochiq,kech,piyodani urib yuborish
41.2366,69.212,2021-11-16 11:55:23,1,0,kun ochiq,tong,to'qnashuv
41.3552,69.3093,2021-11-04 12:15:00,0,1,kun ochiq,tong,piyodani urib yuborish
41.2852,69.3246,2021-11-23 13:35:40,0,2,kun ochiq,kunduz,to'qnashuv
41.3078,69.2746,2021-12-03 19:12:41,1,1,kun ochiq,kech,to'qnashuv
41.3818,69.2087,2021-12-03 19:12:41,0,1,kun ochiq,kech,to'qnashuv
41.3402,69.3712,2021-11-10 13:45:34,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2365,69.2111,2021-11-04 18:35:40,0,2,kun ochiq,kunduz,piyodani urib yuborish
41.2337,69.2094,2021-11-14 18:40:57,0,1,kun ochiq,kunduz,to'qnashuv
41.3637,69.2993,2021-11-09 23:26:35,0,4,kun ochiq,kech,to'qnashuv
41.3643,69.2284,2021-11-24 15:21:52,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3414,69.2319,2021-11-22 07:39:37,0,1,kun ochiq,tong,to'qnashuv
41.3863,69.27,2021-11-17 12:52:46,0,1,kun ochiq,tong,piyodani urib yuborish
41.2574,69.155,2021-11-07 07:35:03,0,1,kun ochiq,tong,piyodani urib yuborish
41.3632,69.1821,2021-10-31 07:25:50,0,1,kun ochiq,tong,to'qnashuv
41.2468,69.2357,2021-12-04 07:30:38,1,1,kun ochiq,tong,to'qnashuv
41.3534,69.2138,2021-11-01 22:10:34,0,1,kun ochiq,kech,piyodani urib yuborish
41.3008,69.1527,2021-12-15 09:55:18,0,1,kun ochiq,tong,piyodani urib yuborish
41.3564,69.2198,2021-12-17 08:30:13,0,1,kun ochiq,tong,piyodani urib yuborish
41.2891,69.1866,2021-12-16 09:15:58,0,1,kun ochiq,tong,piyodani urib yuborish
41.2926,69.2523,2021-12-10 20:55:02,0,1,kun ochiq,kech,piyodani urib yuborish
41.2988,69.2977,2021-11-14 23:00:15,0,2,kun ochiq,kech,to'qnashuv
41.2806,69.3308,2021-11-08 10:24:14,0,1,kun ochiq,tong,piyodani urib yuborish
41.2916,69.3268,2021-11-07 20:00:48,0,2,kun ochiq,kech,to'qnashuv
41.3844,69.3128,2021-11-04 16:35:26,0,0,kun ochiq,kunduz,piyodani urib yuborish
41.2761,69.182,2021-11-20 13:17:16,0,3,kun ochiq,kunduz,to'qnashuv
41.2752,69.2998,2021-11-07 22:15:07,0,1,kun ochiq,kech,to'qnashuv
41.2987,69.2214,2021-12-20 18:04:32,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2974,69.2127,2021-12-06 16:45:11,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3583,69.2097,2021-12-13 17:30:32,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2694,69.3146,2021-12-18 13:55:31,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3018,69.1737,2021-11-14 23:50:50,0,1,kun ochiq,kech,piyodani urib yuborish
41.3345,69.3457,2021-11-16 17:55:00,0,2,kun ochiq,kunduz,to'qnashuv
41.2464,69.328,2021-11-15 11:56:37,0,2,kun ochiq,tong,to'qnashuv
41.2718,69.2037,2021-11-09 19:57:13,0,1,kun ochiq,kech,piyodani urib yuborish
41.2889,69.2214,2021-11-17 19:00:58,0,1,kun ochiq,kech,piyodani urib yuborish
41.3548,69.3061,2021-11-22 15:20:53,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2829,69.3419,2021-10-25 23:41:19,0,1,kun ochiq,kech,piyodani urib yuborish
41.2692,69.2955,2021-11-18 18:51:44,0,2,kun ochiq,kunduz,to'qnashuv
41.3234,69.3634,2021-12-11 19:32:33,1,4,kun ochiq,kech,to'qnashuv
41.2741,69.3115,2021-11-19 23:05:19,0,3,kun ochiq,kech,to'qnashuv
41.2612,69.1862,2021-11-25 15:45:29,0,1,kun ochiq,kunduz,to'qnashuv
41.2793,69.1876,2021-11-17 09:20:50,0,1,kun ochiq,tong,piyodani urib yuborish
41.3623,69.2898,2021-11-30 18:35:32,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2949,69.3154,2021-11-27 12:55:53,0,1,kun ochiq,tong,YTHning boshqa turlari
41.3346,69.2136,2021-11-14 23:05:54,0,2,kun ochiq,kech,piyodani urib yuborish
41.3753,69.2888,2021-11-20 13:51:25,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.204,69.2175,2021-12-11 20:50:55,1,0,kun ochiq,kech,piyodani urib yuborish
41.335,69.2576,2021-11-16 15:10:10,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2631,69.1816,2021-12-11 06:35:51,1,0,kun ochiq,tun,to'siqqa urilish
41.3563,69.2894,2021-11-11 16:55:36,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2239,69.2123,2021-11-18 18:19:23,0,1,kun ochiq,kunduz,to'qnashuv
41.2873,69.2557,2021-11-22 18:00:04,0,1,kun ochiq,kunduz,turgan TVga urilish
41.3396,69.286,2021-12-03 17:18:44,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.336,69.354,2021-11-26 21:25:55,0,1,kun ochiq,kech,piyodani urib yuborish
41.3269,69.2842,2021-12-10 19:30:18,1,0,kun ochiq,kech,piyodani urib yuborish
41.3428,69.3314,2021-11-25 13:25:14,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3,69.1519,2021-11-14 11:30:21,0,1,kun ochiq,tong,piyodani urib yuborish
41.3384,69.3387,2021-11-17 05:25:40,0,1,kun ochiq,tun,to'qnashuv
41.3733,69.308,2021-11-30 09:23:48,0,1,kun ochiq,tong,piyodani urib yuborish
41.2946,69.2505,2021-09-11 10:45:09,0,0,,tong,piyodani urib yuborish
41.3284,69.2146,2021-12-13 18:25:51,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.2742,69.1944,2021-11-18 12:27:00,0,4,kun ochiq,tong,to'qnashuv
41.2966,69.1799,2021-11-18 20:10:09,0,1,kun ochiq,kech,piyodani urib yuborish
41.3482,69.1657,2021-11-17 15:15:29,0,1,kun ochiq,kunduz,to'qnashuv
41.3278,69.2141,2021-11-21 22:55:06,0,2,kun ochiq,kech,to'qnashuv
41.3291,69.3508,2021-11-19 07:30:48,0,1,kun ochiq,tong,to'siqqa urilish
41.2598,69.1795,2021-12-05 10:30:04,0,1,kun ochiq,tong,piyodani urib yuborish
41.3651,69.2252,2021-12-01 14:00:04,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3383,69.2866,2021-11-30 19:47:56,0,1,kun ochiq,kech,piyodani urib yuborish
41.2956,69.3142,2021-11-15 16:37:23,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3241,69.3134,2021-11-25 19:10:38,0,3,kun ochiq,kech,to'qnashuv
41.3804,69.3202,2021-11-24 12:51:16,0,1,kun ochiq,tong,piyodani urib yuborish
41.2387,69.3311,2021-11-24 12:26:25,0,1,kun ochiq,tong,piyodani urib yuborish
41.2731,69.3108,2021-12-02 22:41:17,0,1,kun ochiq,kech,to'qnashuv
41.2037,69.217,2021-12-16 22:10:13,1,0,kun ochiq,kech,piyodani urib yuborish
41.2471,69.3259,2021-11-25 11:20:34,0,1,kun ochiq,tong,piyodani urib yuborish
41.3297,69.3732,2021-12-07 10:50:10,0,2,kun ochiq,tong,to'qnashuv
41.3842,69.3107,2021-12-03 18:10:18,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3516,69.3325,2021-08-19 01:30:44,1,0,,tun,piyodani urib yuborish
41.345,69.3867,2021-08-30 17:40:35,0,1,,kunduz,piyodani urib yuborish
41.2771,69.2007,2021-09-22 10:17:35,0,1,,tong,to'qnashuv
41.2946,69.2505,2021-09-11 10:45:18,0,1,,tong,piyodani urib yuborish
41.2511,69.1643,2021-11-23 08:44:02,0,1,kun ochiq,tong,piyodani urib yuborish
41.3484,69.3163,2021-11-30 17:00:03,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2235,69.2138,2021-12-10 10:50:19,0,1,kun ochiq,tong,piyodani urib yuborish
41.3156,69.3534,2021-11-23 15:32:54,0,2,kun ochiq,kunduz,to'qnashuv
41.2575,69.1945,2021-12-18 08:00:57,0,1,kun ochiq,tong,piyodani urib yuborish
41.3719,69.2962,2021-12-06 09:57:46,0,1,kun ochiq,tong,to'qnashuv
41.3709,69.2251,2021-12-01 12:25:55,0,1,kun ochiq,tong,piyodani urib yuborish
41.2864,69.2169,2021-12-01 16:35:12,0,1,kun ochiq,kunduz,to'qnashuv
41.3298,69.2159,2021-12-06 14:52:08,0,1,kun ochiq,kunduz,piyodani urib yuborish
